"race","height","weight","speed","strength","dexterity","constitution","intelligence","wisdom","charisma"
"human",72,206,30,13,18,16,11,9,12
"human",64,142,30,16,12,15,16,11,16
"human",67,187,30,15,18,15,14,13,9
"human",70,152,30,14,15,12,18,10,14
"human",72,222,30,16,13,11,6,15,10
"human",65,146,30,13,17,5,15,15,11
"human",64,150,30,11,11,8,11,16,17
"human",58,120,30,17,14,13,9,15,12
"human",59,128,30,16,15,12,16,17,14
"human",68,158,30,13,15,14,12,13,17
"human",66,190,30,15,14,9,15,11,12
"human",71,200,30,8,10,15,14,18,12
"human",66,180,30,14,12,11,10,11,13
"human",69,201,30,13,16,8,14,17,12
"human",67,176,30,15,14,14,17,14,12
"human",67,187,30,15,12,12,12,17,9
"human",62,158,30,13,17,15,18,16,17
"human",72,142,30,12,11,19,15,11,11
"human",60,130,30,14,9,16,13,15,16
"human",68,158,30,15,13,10,10,19,15
"human",65,128,30,12,11,11,5,12,16
"human",61,145,30,12,13,18,13,14,16
"human",68,194,30,13,12,13,19,15,13
"human",67,154,30,13,15,14,14,17,13
"human",72,158,30,8,17,16,16,10,12
"human",66,140,30,17,11,16,18,17,15
"human",64,126,30,13,16,14,14,14,12
"human",64,158,30,13,10,11,18,11,12
"human",63,152,30,12,13,8,11,14,13
"human",68,194,30,12,11,14,16,10,11
"human",72,190,30,15,13,15,12,12,18
"human",69,149,30,17,13,13,14,10,15
"human",71,200,30,17,13,10,16,17,16
"human",71,155,30,14,14,14,11,13,10
"human",60,134,30,14,12,17,14,16,13
"human",65,128,30,15,13,14,11,13,14
"human",63,145,30,18,13,11,14,14,11
"human",67,176,30,10,13,12,11,6,16
"human",70,152,30,10,9,16,16,17,9
"human",75,243,30,12,8,15,17,15,14
"human",70,194,30,13,16,14,12,18,13
"human",61,130,30,9,11,13,16,14,18
"human",68,206,30,10,13,10,12,16,14
"human",71,185,30,13,16,9,15,17,12
"human",67,154,30,13,10,12,13,11,8
"human",68,182,30,16,19,17,16,9,13
"human",62,158,30,15,18,14,13,14,12
"human",59,116,30,15,14,12,15,16,16
"human",71,140,30,16,14,13,16,13,12
"human",71,155,30,12,14,15,14,14,16
"human",61,130,30,18,16,11,11,16,16
"human",60,118,30,13,7,16,11,9,14
"human",64,166,30,13,8,14,15,17,17
"human",69,162,30,14,15,14,19,10,16
"human",75,205,30,7,10,14,17,19,13
"human",67,176,30,11,12,14,12,12,10
"human",71,185,30,14,13,13,15,12,18
"human",71,140,30,12,17,16,9,14,14
"human",68,170,30,16,16,15,11,15,14
"human",61,135,30,12,13,16,15,16,18
"human",68,194,30,15,10,11,9,10,8
"human",73,246,30,13,13,15,12,15,13
"human",67,165,30,13,4,15,17,18,18
"human",72,190,30,18,16,17,6,11,10
"human",63,152,30,12,11,14,11,17,13
"human",61,150,30,16,15,14,11,13,18
"human",65,146,30,7,13,14,15,11,14
"human",67,165,30,14,14,11,17,11,15
"human",68,158,30,18,15,11,17,16,12
"human",60,130,30,9,9,15,16,12,14
"human",60,126,30,12,10,9,11,17,6
"human",67,132,30,15,12,15,14,9,13
"human",67,143,30,10,11,17,15,14,19
"human",71,155,30,13,14,13,12,14,13
"human",64,134,30,11,10,14,9,13,15
"human",62,146,30,13,13,9,14,10,14
"human",64,142,30,12,14,7,14,6,12
"human",67,165,30,9,13,16,14,13,11
"human",69,201,30,14,12,9,16,16,17
"human",58,118,30,16,18,16,17,13,16
"human",66,190,30,16,15,17,8,12,15
"human",66,180,30,16,17,10,11,17,11
"human",66,160,30,9,15,14,11,15,13
"human",67,165,30,11,14,16,17,15,8
"human",61,135,30,13,17,13,16,18,14
"human",69,149,30,15,15,10,15,12,10
"human",62,140,30,15,11,11,13,16,17
"human",65,173,30,13,7,9,13,10,15
"human",67,187,30,9,12,16,14,13,14
"human",63,138,30,6,16,10,16,14,10
"human",69,162,30,16,15,15,13,14,15
"human",65,173,30,9,11,12,10,17,16
"human",66,170,30,14,18,13,9,18,17
"human",65,146,30,14,11,14,16,15,14
"human",70,152,30,16,11,13,12,18,12
"human",66,170,30,17,13,14,14,12,17
"human",67,165,30,15,9,11,14,12,19
"human",67,176,30,18,17,16,14,13,11
"human",71,185,30,18,10,14,13,13,11
"human",72,190,30,14,12,12,15,7,10
"human",64,150,30,16,12,11,12,13,13
"human",67,165,30,10,15,11,8,14,14
"human",70,152,30,11,16,17,18,14,9
"human",64,142,30,15,14,15,12,16,13
"human",67,154,30,16,18,13,9,12,10
"human",69,188,30,12,13,10,16,14,11
"human",71,230,30,16,18,14,13,13,16
"human",68,158,30,15,14,14,9,11,5
"human",63,145,30,10,14,16,16,9,11
"human",68,194,30,15,14,13,10,10,17
"human",65,137,30,9,13,12,15,13,16
"human",68,170,30,16,18,16,13,13,12
"human",66,180,30,12,15,14,8,8,13
"human",64,158,30,15,16,15,15,13,12
"human",69,201,30,17,13,12,17,10,15
"human",73,229,30,14,15,11,13,12,14
"human",74,236,30,16,13,10,15,15,18
"human",70,180,30,15,11,17,12,14,9
"human",65,137,30,15,13,10,14,11,17
"human",69,214,30,13,12,17,12,12,16
"human",71,230,30,9,12,9,13,15,8
"human",75,243,30,14,14,11,13,12,12
"human",67,165,30,13,13,10,12,11,15
"human",59,131,30,15,13,11,15,8,14
"human",61,135,30,8,12,10,12,12,15
"human",73,161,30,16,16,13,19,11,10
"human",66,170,30,12,13,16,16,14,8
"human",74,218,30,7,16,10,11,18,12
"human",63,138,30,13,8,17,10,16,17
"human",74,200,30,14,8,9,17,15,15
"human",73,212,30,18,9,17,12,12,18
"human",62,146,30,12,12,15,16,9,11
"human",68,206,30,12,15,16,12,15,16
"human",66,160,30,9,16,17,12,13,13
"human",62,134,30,11,15,17,15,11,11
"human",76,210,30,11,8,13,15,14,13
"human",71,215,30,9,12,14,8,8,13
"human",69,201,30,13,15,18,16,14,18
"human",73,195,30,8,8,16,15,12,15
"human",68,170,30,9,15,14,16,11,17
"human",76,230,30,12,14,18,12,12,13
"human",71,170,30,15,8,10,14,15,14
"human",67,154,30,9,14,14,14,16,18
"human",73,178,30,14,13,17,17,14,7
"human",66,160,30,12,17,14,17,13,10
"human",74,236,30,18,12,10,14,12,11
"human",68,182,30,9,11,12,15,14,14
"human",73,212,30,13,12,15,17,15,19
"human",67,176,30,14,13,16,10,10,17
"human",66,180,30,19,14,8,14,16,11
"human",62,122,30,16,11,12,12,15,16
"human",65,137,30,15,12,16,15,13,10
"human",69,162,30,11,11,14,15,16,14
"human",66,160,30,17,17,8,12,14,10
"human",61,140,30,15,11,16,10,10,16
"human",62,146,30,15,17,11,18,17,13
"human",64,142,30,13,13,10,14,13,11
"human",67,198,30,17,13,14,11,12,14
"human",61,120,30,14,17,15,15,10,17
"human",72,206,30,15,12,12,14,18,15
"human",66,150,30,14,13,17,18,12,13
"human",65,137,30,14,13,14,12,15,14
"human",74,218,30,18,9,11,18,14,14
"human",60,138,30,15,11,17,10,15,13
"human",66,170,30,14,13,14,13,16,10
"human",69,188,30,13,12,14,16,17,15
"human",68,182,30,16,18,15,12,16,13
"human",59,125,30,15,13,13,12,14,14
"human",66,170,30,15,14,10,10,16,17
"human",66,160,30,13,15,13,7,16,15
"human",73,246,30,12,13,16,11,13,10
"human",66,180,30,12,13,7,16,11,16
"human",71,215,30,18,18,14,15,17,15
"human",67,143,30,16,19,15,12,15,10
"human",67,176,30,14,15,13,14,13,11
"human",69,201,30,17,10,14,13,13,12
"human",64,158,30,12,12,14,12,16,12
"human",63,166,30,6,11,14,17,13,10
"human",67,154,30,18,19,17,14,15,14
"human",67,187,30,16,19,13,14,14,16
"human",66,190,30,15,10,15,16,12,15
"human",63,159,30,19,12,11,14,11,9
"human",73,144,30,16,18,13,13,15,15
"human",72,206,30,15,14,16,14,8,18
"human",67,143,30,8,12,8,16,15,17
"human",68,146,30,14,12,18,18,14,14
"human",65,128,30,12,12,14,11,14,15
"human",65,155,30,18,17,13,10,17,14
"human",68,194,30,14,16,14,9,16,11
"human",68,182,30,14,10,13,12,14,16
"human",72,174,30,13,14,17,15,14,14
"human",65,146,30,16,12,11,17,14,12
"human",73,229,30,13,11,16,16,15,15
"human",67,198,30,12,7,5,15,14,8
"human",67,143,30,15,9,15,14,8,10
"human",58,118,30,19,14,15,15,12,11
"human",67,154,30,12,10,12,13,12,11
"human",69,188,30,8,16,11,12,11,7
"human",67,165,30,15,12,15,14,17,11
"human",70,138,30,7,17,13,13,9,18
"human",64,134,30,11,10,12,14,12,10
"human",72,206,30,10,14,14,8,14,17
"human",62,128,30,13,15,10,19,17,14
"human",64,150,30,16,16,14,8,16,13
"human",67,187,30,15,8,16,10,17,16
"human",64,134,30,17,15,18,9,16,11
"human",66,130,30,19,9,13,15,17,15
"human",67,165,30,11,9,5,16,16,13
"human",73,144,30,6,8,10,15,12,17
"human",71,170,30,13,17,11,8,11,12
"human",73,195,30,14,13,13,14,16,10
"human",65,164,30,17,11,9,11,10,14
"human",66,160,30,8,14,17,14,16,13
"human",63,131,30,17,16,7,16,16,16
"human",62,146,30,14,12,14,13,17,9
"human",68,158,30,10,16,14,10,9,17
"human",63,138,30,7,14,19,15,17,10
"human",61,135,30,14,16,11,18,9,16
"human",69,175,30,8,9,13,12,15,12
"human",63,145,30,15,13,12,13,8,8
"human",64,134,30,11,18,9,11,11,14
"human",65,182,30,9,16,10,16,12,9
"human",70,180,30,15,11,15,8,19,14
"human",74,182,30,12,16,15,10,11,14
"human",72,174,30,15,15,13,9,16,14
"human",67,176,30,14,12,12,11,11,15
"human",64,142,30,13,7,12,13,8,10
"human",73,212,30,17,13,13,11,14,11
"human",66,160,30,16,7,12,16,13,17
"human",66,180,30,12,12,7,17,15,11
"human",64,150,30,10,13,14,18,17,18
"human",67,132,30,16,8,15,15,14,12
"human",65,146,30,16,16,14,14,9,15
"human",67,165,30,14,12,13,9,9,11
"human",64,150,30,15,9,16,17,8,12
"human",66,160,30,10,13,14,15,12,13
"human",68,170,30,9,17,15,16,14,14
"human",67,187,30,16,16,9,10,12,13
"human",67,165,30,12,5,15,9,9,10
"human",72,206,30,17,14,15,13,13,12
"human",65,146,30,8,18,13,15,16,13
"human",63,138,30,12,18,11,13,15,13
"human",65,155,30,15,13,8,10,15,11
"human",65,155,30,12,13,15,18,11,13
"human",69,175,30,17,15,13,15,14,17
"human",70,180,30,9,16,15,11,13,16
"human",66,160,30,12,14,9,12,12,8
"human",72,190,30,9,13,15,10,12,16
"human",71,200,30,9,13,15,18,8,13
"human",65,164,30,14,14,16,11,12,13
"human",68,146,30,15,12,18,13,15,13
"human",72,174,30,10,9,18,10,16,16
"human",70,194,30,14,12,16,11,18,13
"human",76,190,30,17,12,10,9,16,17
"human",67,165,30,18,18,13,15,11,12
"human",69,188,30,8,10,18,8,13,13
"human",62,146,30,17,17,8,15,18,14
"human",72,174,30,16,15,10,14,13,18
"human",65,164,30,12,15,13,16,16,13
"human",65,164,30,17,16,17,15,11,17
"human",62,146,30,13,13,14,7,12,18
"human",60,122,30,9,14,15,11,8,9
"human",72,206,30,11,9,15,10,14,12
"human",66,180,30,14,17,13,15,8,16
"human",70,180,30,15,13,8,10,13,15
"human",69,188,30,17,12,12,13,13,16
"human",71,230,30,15,10,13,12,10,11
"human",67,176,30,16,15,12,12,12,14
"human",60,130,30,11,8,8,15,6,13
"human",67,176,30,17,10,8,9,15,15
"human",63,159,30,14,16,14,12,16,13
"human",67,165,30,14,15,14,18,8,10
"human",63,138,30,15,10,14,12,15,18
"human",66,170,30,16,13,15,12,19,15
"human",69,188,30,13,9,12,9,15,16
"human",68,158,30,11,14,11,13,13,15
"human",67,154,30,7,18,10,15,9,15
"human",72,174,30,9,12,11,17,12,10
"human",61,130,30,15,18,15,10,15,13
"human",71,140,30,18,7,13,13,13,11
"human",69,201,30,16,17,18,10,16,10
"human",68,146,30,6,15,19,14,14,11
"human",59,119,30,15,13,17,17,16,12
"human",61,150,30,8,7,16,15,9,6
"human",62,128,30,16,13,16,11,9,11
"human",65,146,30,15,12,7,19,12,11
"human",65,164,30,11,17,9,16,11,13
"human",67,143,30,13,11,15,12,12,12
"human",74,182,30,12,12,18,17,12,13
"human",71,170,30,13,11,9,11,14,9
"human",65,137,30,15,11,17,10,12,15
"human",66,160,30,12,5,9,7,8,7
"human",69,175,30,16,13,16,14,15,13
"human",67,176,30,19,13,6,15,12,14
"human",67,176,30,13,8,10,9,16,11
"human",66,160,30,17,17,9,13,11,9
"human",67,187,30,10,9,6,16,16,17
"human",70,180,30,9,15,9,7,18,9
"human",65,137,30,14,10,11,17,13,18
"human",68,206,30,11,17,10,15,15,11
"human",71,230,30,12,14,10,14,10,14
"human",74,200,30,16,13,14,15,8,15
"human",63,152,30,18,17,16,13,10,13
"human",66,150,30,16,12,14,19,12,12
"human",65,155,30,14,15,10,11,10,15
"human",63,131,30,16,16,12,11,14,15
"human",68,158,30,12,10,13,16,14,15
"human",74,164,30,17,17,18,18,14,15
"human",69,149,30,16,15,9,17,11,15
"human",67,187,30,18,14,14,11,13,16
"human",63,131,30,12,9,14,14,14,19
"human",63,131,30,8,16,12,12,11,16
"human",66,170,30,16,17,11,14,11,15
"human",71,140,30,16,12,17,14,14,11
"human",62,146,30,13,18,12,16,6,16
"human",64,142,30,9,14,15,12,18,14
"human",66,170,30,19,12,10,10,17,13
"human",68,182,30,18,16,15,11,12,18
"human",66,140,30,12,9,13,12,16,14
"human",64,158,30,15,16,14,16,15,11
"human",61,140,30,14,14,11,11,14,15
"human",73,229,30,18,15,16,14,10,14
"human",66,190,30,15,14,15,15,12,11
"human",73,161,30,14,8,6,10,14,8
"human",69,188,30,13,14,12,12,16,13
"human",63,145,30,15,12,15,9,18,16
"human",61,130,30,13,10,6,16,14,19
"human",72,206,30,14,8,16,15,14,11
"human",67,143,30,15,13,16,16,11,13
"human",71,230,30,13,15,17,14,12,10
"human",62,134,30,12,15,13,17,10,14
"human",59,134,30,14,10,17,10,17,13
"human",65,164,30,10,12,14,13,12,17
"human",67,198,30,16,12,12,14,12,14
"human",59,119,30,16,12,16,14,13,8
"human",69,149,30,15,12,13,13,12,11
"human",66,140,30,13,12,12,14,7,13
"human",67,198,30,15,7,12,16,14,16
"human",75,167,30,17,9,14,15,18,13
"human",61,135,30,11,13,14,14,17,14
"human",69,188,30,16,12,14,16,12,15
"human",68,206,30,17,13,10,15,14,5
"human",65,173,30,9,15,19,13,12,16
"human",69,175,30,15,18,16,14,10,18
"human",65,164,30,10,10,12,14,11,11
"human",74,182,30,18,7,16,13,10,11
"human",67,154,30,14,12,8,15,15,14
"human",67,176,30,12,12,16,17,15,13
"human",64,158,30,15,10,16,17,13,15
"human",61,125,30,10,12,10,8,10,12
"human",59,128,30,14,8,18,11,12,13
"human",68,134,30,11,9,14,11,9,15
"human",63,131,30,14,11,12,14,13,9
"human",67,143,30,13,13,13,17,15,12
"human",65,182,30,14,15,11,13,10,14
"human",66,170,30,14,18,14,14,11,14
"tiefling",65,126,30,7,12,13,12,14,17
"tiefling",65,174,30,12,13,6,8,12,11
"tiefling",66,146,30,12,13,14,16,13,14
"tiefling",68,198,30,12,9,15,16,10,18
"tiefling",67,160,30,10,14,8,17,15,19
"tiefling",67,150,30,8,7,9,12,17,16
"tiefling",61,126,30,9,12,13,18,12,13
"tiefling",66,182,30,16,14,17,15,13,16
"tiefling",60,125,30,9,14,10,12,13,16
"tiefling",70,188,30,11,14,12,13,16,17
"tiefling",60,122,30,15,17,18,17,14,13
"tiefling",68,176,30,16,10,11,9,11,14
"tiefling",68,187,30,8,10,17,15,18,14
"tiefling",67,170,30,12,13,12,14,14,7
"tiefling",61,134,30,14,17,11,8,13,12
"tiefling",68,187,30,13,12,13,14,11,11
"tiefling",64,145,30,12,14,16,17,14,14
"tiefling",64,138,30,9,12,14,13,12,7
"tiefling",61,130,30,14,12,16,16,13,13
"tiefling",69,170,30,17,15,12,11,13,12
"tiefling",65,150,30,16,9,15,14,10,15
"tiefling",66,146,30,11,15,14,16,12,14
"tiefling",71,208,30,12,14,12,17,10,18
"tiefling",70,175,30,8,14,16,13,9,11
"tiefling",61,122,30,13,11,10,9,5,14
"tiefling",64,145,30,13,14,12,12,11,17
"tiefling",67,150,30,14,8,14,15,11,11
"tiefling",67,140,30,15,12,15,16,11,16
"tiefling",68,165,30,13,12,10,13,15,16
"tiefling",63,140,30,18,15,12,14,17,11
"tiefling",71,222,30,14,9,13,16,13,11
"tiefling",62,120,30,9,6,8,15,10,15
"tiefling",68,143,30,11,15,17,11,11,15
"tiefling",72,170,30,9,6,13,15,12,15
"tiefling",63,152,30,12,14,14,15,14,15
"tiefling",64,138,30,16,12,13,11,13,19
"tiefling",61,130,30,14,13,9,17,12,15
"tiefling",66,128,30,15,11,13,15,13,18
"tiefling",65,150,30,16,15,14,16,14,10
"tiefling",67,130,30,12,16,8,12,8,15
"tiefling",71,180,30,12,12,13,13,16,11
"tiefling",64,159,30,15,14,12,12,15,14
"tiefling",62,120,30,5,11,15,17,4,17
"tiefling",65,158,30,14,5,9,17,14,13
"tiefling",69,182,30,10,17,13,10,16,8
"tiefling",68,154,30,16,11,15,14,12,13
"tiefling",72,140,30,12,16,15,14,16,16
"tiefling",64,138,30,6,10,9,16,13,14
"tiefling",66,137,30,14,15,11,13,12,10
"tiefling",65,142,30,11,13,9,8,13,18
"tiefling",71,166,30,7,10,9,11,13,15
"tiefling",62,120,30,15,9,11,11,16,11
"tiefling",63,140,30,15,13,15,11,13,12
"tiefling",68,154,30,15,11,13,13,15,18
"tiefling",64,152,30,11,8,9,15,15,9
"tiefling",65,158,30,12,11,17,12,6,16
"tiefling",65,142,30,15,10,13,14,14,9
"tiefling",61,134,30,11,15,16,14,9,9
"tiefling",68,154,30,16,10,15,9,7,18
"tiefling",70,201,30,15,15,11,14,13,19
"tiefling",69,170,30,12,12,8,14,16,12
"tiefling",64,159,30,16,13,11,14,12,18
"tiefling",66,164,30,11,18,12,13,16,11
"tiefling",69,206,30,11,12,12,15,13,13
"tiefling",72,185,30,9,16,13,13,14,15
"tiefling",63,140,30,9,17,12,14,15,12
"tiefling",67,180,30,13,16,11,10,16,14
"tiefling",67,150,30,16,14,14,15,10,15
"tiefling",61,122,30,12,14,13,13,11,16
"tiefling",67,170,30,14,12,12,13,11,15
"tiefling",66,137,30,13,13,16,14,11,15
"tiefling",66,137,30,11,10,8,18,10,18
"tiefling",64,145,30,13,14,15,13,14,18
"tiefling",64,166,30,6,8,12,10,9,13
"tiefling",65,158,30,10,13,18,14,10,17
"tiefling",69,206,30,14,17,10,14,17,18
"tiefling",68,165,30,9,12,18,7,9,15
"tiefling",65,158,30,8,11,13,14,3,13
"tiefling",68,176,30,16,11,13,15,12,13
"tiefling",66,164,30,11,13,16,10,15,14
"tiefling",65,166,30,10,11,16,13,15,11
"tiefling",72,170,30,13,18,12,14,13,15
"tiefling",70,162,30,13,10,4,15,13,18
"tiefling",65,158,30,14,8,13,13,9,12
"tiefling",66,137,30,15,12,14,11,15,9
"tiefling",69,158,30,14,12,17,7,13,13
"tiefling",65,134,30,9,12,13,7,9,16
"tiefling",66,173,30,17,13,15,7,3,11
"tiefling",65,142,30,7,12,10,13,15,16
"tiefling",68,154,30,8,11,10,9,10,14
"tiefling",68,165,30,12,12,12,17,12,14
"tiefling",70,188,30,12,10,9,19,12,14
"tiefling",63,134,30,14,14,11,11,13,15
"tiefling",64,159,30,13,12,11,14,13,16
"tiefling",65,150,30,10,10,12,12,15,20
"tiefling",69,170,30,15,13,12,13,11,14
"tiefling",66,146,30,7,15,14,16,10,15
"tiefling",61,142,30,13,10,11,15,8,12
"tiefling",59,124,30,12,11,14,16,16,14
"tiefling",66,164,30,18,15,8,16,14,16
"tiefling",63,152,30,12,13,10,15,12,14
"tiefling",72,140,30,11,11,7,14,15,16
"tiefling",63,158,30,9,13,17,11,15,15
"tiefling",72,200,30,13,11,8,12,11,10
"tiefling",72,230,30,13,8,7,12,15,11
"tiefling",68,198,30,10,14,12,9,6,12
"tiefling",69,158,30,13,10,9,16,11,10
"tiefling",67,160,30,14,12,14,16,9,15
"tiefling",65,134,30,8,11,16,15,17,15
"tiefling",61,134,30,14,8,15,10,9,12
"tiefling",62,140,30,17,5,13,18,10,13
"tiefling",69,182,30,9,17,10,10,12,9
"tiefling",68,198,30,14,11,14,16,15,18
"tiefling",66,137,30,8,8,18,15,17,16
"tiefling",66,137,30,15,10,15,12,14,10
"tiefling",65,166,30,11,17,12,12,11,16
"tiefling",66,146,30,14,12,15,16,15,14
"tiefling",73,142,30,14,11,9,17,16,15
"tiefling",61,130,30,13,9,13,13,15,16
"tiefling",65,166,30,8,16,16,13,10,10
"tiefling",72,170,30,11,15,12,13,13,14
"tiefling",62,140,30,10,16,12,10,14,15
"tiefling",65,150,30,18,17,12,18,13,14
"tiefling",65,134,30,12,10,13,10,18,14
"tiefling",66,137,30,16,11,9,15,14,16
"tiefling",66,155,30,7,12,11,7,12,19
"tiefling",66,173,30,8,12,12,16,16,13
"tiefling",67,160,30,12,12,13,15,12,11
"tiefling",71,152,30,12,9,7,13,7,15
"tiefling",66,155,30,12,18,14,11,14,18
"tiefling",68,165,30,17,8,16,14,10,15
"tiefling",72,200,30,15,11,15,7,13,15
"tiefling",66,137,30,14,9,7,17,10,16
"tiefling",65,166,30,9,11,10,15,13,17
"tiefling",66,146,30,16,7,13,11,15,13
"tiefling",65,142,30,16,8,15,11,10,14
"tiefling",68,176,30,11,8,15,17,11,18
"tiefling",69,194,30,12,11,8,18,14,13
"tiefling",68,165,30,10,18,10,14,11,18
"tiefling",67,170,30,11,8,11,15,10,11
"tiefling",64,159,30,7,16,15,12,15,14
"tiefling",68,154,30,12,16,14,12,14,15
"tiefling",62,140,30,11,15,13,12,16,8
"tiefling",67,140,30,9,13,15,10,15,17
"tiefling",70,175,30,9,12,12,15,11,13
"tiefling",62,120,30,17,16,12,10,15,11
"tiefling",66,155,30,10,9,12,14,10,17
"tiefling",63,146,30,13,12,17,12,14,13
"tiefling",62,140,30,12,12,12,15,13,15
"tiefling",61,122,30,15,14,9,14,15,13
"tiefling",63,134,30,15,14,17,17,18,11
"tiefling",66,155,30,11,13,10,13,9,14
"tiefling",63,134,30,10,9,15,15,13,11
"tiefling",68,176,30,12,13,9,10,11,14
"tiefling",72,185,30,13,12,14,15,12,16
"tiefling",66,164,30,7,14,15,9,14,17
"tiefling",65,134,30,12,8,13,12,10,13
"tiefling",71,194,30,7,11,16,16,11,13
"tiefling",61,130,30,14,11,10,16,9,19
"tiefling",69,170,30,12,17,14,11,16,13
"tiefling",68,132,30,7,16,13,15,9,13
"tiefling",62,140,30,8,13,14,14,5,18
"tiefling",67,160,30,10,14,12,15,12,11
"tiefling",68,198,30,18,6,5,15,17,18
"tiefling",69,194,30,12,10,10,13,13,18
"tiefling",69,182,30,6,16,6,12,10,17
"tiefling",68,176,30,9,15,9,13,13,19
"tiefling",63,140,30,17,11,14,12,11,11
"tiefling",64,159,30,16,13,9,9,14,12
"tiefling",72,200,30,10,13,11,16,17,16
"tiefling",73,158,30,10,18,12,16,14,15
"tiefling",63,128,30,9,10,12,11,10,15
"tiefling",64,166,30,16,13,8,16,13,17
"tiefling",67,160,30,15,12,10,17,12,15
"tiefling",73,190,30,12,9,9,10,14,11
"tiefling",67,140,30,12,12,14,13,16,15
"tiefling",63,140,30,14,15,14,13,17,9
"tiefling",68,132,30,8,18,9,14,9,8
"tiefling",69,158,30,11,12,17,12,17,16
"tiefling",61,138,30,16,15,12,8,13,18
"tiefling",63,122,30,15,10,16,14,16,16
"tiefling",63,128,30,14,12,9,14,12,14
"tiefling",68,165,30,15,15,9,8,7,16
"tiefling",73,238,30,12,13,10,15,16,16
"tiefling",65,158,30,12,14,11,9,12,18
"tiefling",66,164,30,16,18,12,16,10,16
"tiefling",65,150,30,9,15,12,12,16,9
"tiefling",67,160,30,14,6,6,15,13,16
"tiefling",61,138,30,16,13,15,9,14,15
"tiefling",70,175,30,12,11,13,19,16,17
"tiefling",68,187,30,15,17,6,11,13,15
"tiefling",67,140,30,9,16,10,13,12,14
"tiefling",60,116,30,11,15,16,15,12,15
"tiefling",67,150,30,10,12,16,17,15,12
"tiefling",62,130,30,8,16,13,13,12,17
"tiefling",72,200,30,16,13,16,19,7,15
"tiefling",65,158,30,10,11,15,14,12,13
"tiefling",70,162,30,17,16,7,17,11,9
"tiefling",72,185,30,9,15,14,9,10,17
"tiefling",69,194,30,10,12,9,16,8,14
"tiefling",66,137,30,11,12,16,11,13,16
"tiefling",67,160,30,10,15,15,10,15,17
"tiefling",66,146,30,12,9,12,14,13,15
"tiefling",65,158,30,12,11,11,13,14,13
"tiefling",64,159,30,15,15,10,16,8,15
"tiefling",67,130,30,15,15,13,18,11,17
"tiefling",64,166,30,12,4,13,14,7,17
"tiefling",71,166,30,11,8,10,8,13,12
"tiefling",66,155,30,10,14,8,9,13,14
"tiefling",64,145,30,10,12,11,10,13,16
"tiefling",73,190,30,12,15,11,8,14,10
"tiefling",66,146,30,12,15,5,14,12,15
"tiefling",63,158,30,14,11,13,17,10,17
"tiefling",62,135,30,14,14,11,17,11,12
"tiefling",68,176,30,11,15,17,12,11,14
"tiefling",67,150,30,14,15,13,12,16,17
"tiefling",60,119,30,12,12,10,16,12,9
"tiefling",66,173,30,16,10,12,9,12,12
"tiefling",69,134,30,16,10,12,13,8,17
"tiefling",65,142,30,11,9,7,17,7,16
"tiefling",64,145,30,8,10,13,14,15,14
"tiefling",69,170,30,5,12,9,11,10,13
"tiefling",68,198,30,16,16,14,14,10,15
"tiefling",63,134,30,17,14,18,11,8,10
"tiefling",69,182,30,14,13,16,13,17,12
"tiefling",62,130,30,13,6,13,15,17,18
"tiefling",63,152,30,12,14,7,17,15,12
"tiefling",64,124,30,10,11,13,14,7,10
"tiefling",67,130,30,14,7,8,13,9,17
"tiefling",66,137,30,8,10,6,16,15,18
"tiefling",68,165,30,11,15,9,13,12,10
"tiefling",71,208,30,10,14,8,14,12,14
"tiefling",65,142,30,11,12,15,19,14,17
"tiefling",68,132,30,10,11,11,17,10,11
